<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
US2.AAPL;D;20101008;000000;291.73000;294.50000;290.00000;294.07000
US2.AAPL;D;20101011;000000;294.77000;297.24000;294.60000;295.36000
US2.AAPL;D;20101012;000000;295.46000;299.50000;292.49000;298.54000
US2.AAPL;D;20101013;000000;300.20000;301.96000;299.80000;300.14000
US2.AAPL;D;20101014;000000;301.69000;302.47000;300.40000;302.31000
US2.AAPL;D;20101015;000000;307.45000;315.00000;304.91000;314.74000
US2.AAPL;D;20101018;000000;318.50000;319.00000;314.29000;318.00000
US2.AAPL;D;20101019;000000;303.48000;313.77000;300.02000;309.49000
US2.AAPL;D;20101020;000000;309.00000;314.25000;306.87000;310.53000
US2.AAPL;D;20101021;000000;312.36000;314.74000;306.80000;309.52000
US2.AAPL;D;20101022;000000;309.08000;310.04000;306.30000;307.47000
US2.AAPL;D;20101025;000000;309.13910;311.60000;308.44000;308.84000
US2.AAPL;D;20101026;000000;306.87620;309.74000;305.65000;308.05000
US2.AAPL;D;20101027;000000;307.60000;309.90000;305.60000;307.83000
US2.AAPL;D;20101028;000000;307.96000;308.00000;300.90000;305.24000
US2.AAPL;D;20101029;000000;304.23000;305.88000;300.87000;300.98000
US2.AAPL;D;20101101;000000;302.50000;305.60000;302.20000;304.18000
US2.AAPL;D;20101102;000000;307.00000;310.19000;307.00000;309.36000
US2.AAPL;D;20101103;000000;311.35000;312.88000;308.53000;312.80000
US2.AAPL;D;20101104;000000;315.45000;320.18000;315.10000;318.27000
US2.AAPL;D;20101105;000000;317.99000;319.57000;316.75000;317.13000
US2.AAPL;D;20101108;000000;317.13000;319.62000;316.76000;318.81000
US2.AAPL;D;20101109;000000;321.03000;321.30000;314.50000;316.08000
US2.AAPL;D;20101110;000000;316.64000;318.77000;313.55000;318.03000
US2.AAPL;D;20101111;000000;315.00000;318.40000;314.25000;316.65500
US2.AAPL;D;20101112;000000;316.00000;316.50000;303.63000;308.03000
