<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
USDJPY;W;20060731;000000;114.65000;115.62000;113.93000;114.42000
USDJPY;W;20060807;000000;114.21000;116.50000;114.12000;116.34000
USDJPY;W;20060814;000000;116.30000;116.80000;115.14000;115.85000
USDJPY;W;20060821;000000;115.78000;117.47000;115.30000;117.31000
USDJPY;W;20060828;000000;117.21000;117.55000;116.49000;117.11000
USDJPY;W;20060904;000000;117.08000;117.14000;115.52000;116.96000
USDJPY;W;20060911;000000;116.88000;118.20000;116.58000;117.58000
USDJPY;W;20060918;000000;117.24000;118.33000;116.04000;116.56000
USDJPY;W;20060925;000000;116.53000;118.26000;116.08000;118.21000
USDJPY;W;20061002;000000;117.80000;119.18000;117.33000;119.03000
USDJPY;W;20061009;000000;118.94000;119.95000;118.79000;119.65000
USDJPY;W;20061016;000000;119.68000;119.85000;118.02000;118.76000
USDJPY;W;20061023;000000;118.73000;119.72000;117.12000;117.58000
USDJPY;W;20061030;000000;117.45000;118.26000;116.55000;118.03000
USDJPY;W;20061106;000000;118.07000;118.63000;117.16000;117.65000
USDJPY;W;20061113;000000;117.53000;118.52000;117.10000;117.77000
USDJPY;W;20061120;000000;117.84000;118.30000;115.55000;115.92000
USDJPY;W;20061127;000000;115.55000;116.60000;114.95000;115.47000
USDJPY;W;20061204;000000;115.45000;116.52000;114.41000;116.34000
USDJPY;W;20061211;000000;116.69000;118.38000;116.49000;118.16000
USDJPY;W;20061218;000000;117.93000;119.00000;117.63000;118.90000
USDJPY;W;20061225;000000;118.88000;119.26000;118.26000;119.12000
USDJPY;W;20070101;000000;119.00000;119.72000;117.95000;118.63000
USDJPY;W;20070108;000000;118.65000;120.77000;118.08000;120.34000
USDJPY;W;20070115;000000;120.42000;121.62000;120.04000;121.25000
USDJPY;W;20070122;000000;121.21000;121.84000;120.17000;121.55000
USDJPY;W;20070129;000000;121.46000;122.23000;120.08000;121.15000
USDJPY;W;20070205;000000;121.08000;121.79000;119.95000;121.72000
USDJPY;W;20070212;000000;121.81000;122.12000;118.96000;119.45000
USDJPY;W;20070219;000000;119.40000;121.69000;119.20000;121.10000
USDJPY;W;20070226;000000;119.63000;119.69000;116.40000;116.82000
USDJPY;W;20070305;000000;116.74000;118.42000;115.13000;118.36000
USDJPY;W;20070312;000000;118.32000;118.54000;115.74000;116.74000
USDJPY;W;20070319;000000;116.43000;118.35000;116.23000;118.14000
USDJPY;W;20070326;000000;118.06000;118.48000;116.35000;117.84000
USDJPY;W;20070402;000000;117.55000;119.44000;117.43000;119.29000
USDJPY;W;20070409;000000;119.25000;119.60000;118.17000;119.27000
USDJPY;W;20070416;000000;119.38000;119.92000;118.24000;118.70000
USDJPY;W;20070423;000000;118.73000;119.81000;118.20000;119.65000
USDJPY;W;20070430;000000;120.10000;120.51000;119.88000;120.19000
USDJPY;W;20070507;000000;120.06000;120.59000;119.44000;120.21000
USDJPY;W;20070514;000000;120.24000;121.44000;120.02000;121.13000
USDJPY;W;20070521;000000;121.10000;121.92000;120.83000;121.80000
USDJPY;W;20070528;000000;121.73000;121.86000;121.12000;121.65000
USDJPY;W;20070604;000000;121.53000;121.99000;120.74000;121.71000
USDJPY;W;20070611;000000;121.74000;123.72000;121.47000;123.47000
USDJPY;W;20070618;000000;123.45000;124.17000;123.05000;123.90000
USDJPY;W;20070625;000000;123.78000;124.00000;122.26000;123.19000
USDJPY;W;20070702;000000;123.16000;123.59000;122.07000;123.36000
USDJPY;W;20070709;000000;123.38000;123.72000;120.95000;121.94000
USDJPY;W;20070716;000000;121.93000;122.49000;120.84000;121.27000
USDJPY;W;20070723;000000;121.57000;121.72000;117.99000;118.63000
USDJPY;W;20070730;000000;118.89000;119.54000;117.56000;118.06000
USDJPY;W;20070806;000000;117.58000;119.88000;117.16000;118.41000
USDJPY;W;20070813;000000;118.21000;118.60000;111.57000;114.38000
USDJPY;W;20070820;000000;114.20000;117.17000;113.65000;116.40000
USDJPY;W;20070827;000000;116.37000;116.78000;113.83000;115.78000
